"Stnumber","Year","Impacted","DO"
50028000,1986,"N",9.0000367768121
50028000,1986,"N",8.32839315629597
50028000,1986,"N",7.79268013890891
50028000,1986,"N",8.53777365007298
50028000,1986,"N",5.42652042580809
50028000,1986,"N",7.93416398735653
50028000,1987,"N",9.50881035250467
50028000,1987,"N",9.13875443880085
50028000,1987,"N",8.83529095409114
50028000,1987,"N",7.94326154666704
50028000,1987,"N",8.66403495249014
50028000,1987,"N",8.7980657319877
50028000,1988,"N",9.45511210331109
50028000,1988,"N",9.05359158163536
50028000,1988,"N",8.0742660844073
50028000,1988,"N",7.98562836819518
50028000,1988,"N",8.68485870204127
50028000,1988,"N",10.0012305854843
50028000,1989,"N",10.5285583411857
50028000,1989,"N",7.73245423291713
50028000,1989,"N",8.50720593059881
50028000,1989,"N",8.82450981264616
50028000,1989,"N",9.2188849326883
50028000,1989,"N",9.45458421040009
50028000,1990,"N",8.20646762088821
50028000,1990,"N",8.90754734065104
50028000,1990,"N",7.65914698958589
50028000,1990,"N",8.20740988861851
50028000,1990,"N",9.37116128102955
50028000,1990,"N",9.47360300768425
50028000,1991,"N",7.48061473990773
50028000,1991,"N",7.77676604075687
50028000,1991,"N",9.26029305498794
50028000,1991,"N",8.72951439989452
50028000,1991,"N",9.18336619909627
50028000,1991,"N",6.71302588241425
50028000,1992,"N",8.42397075444374
50028000,1992,"N",10.5227929104245
50028000,1992,"N",7.92544907489968
50028000,1992,"N",5.46843561948306
50028000,1992,"N",6.94970928220877
50028000,1993,"N",6.71067540232095
50028000,1993,"N",3.46330598989177
50028000,1993,"N",8.09259654496545
50028000,1993,"N",9.10560413737798
50028000,1993,"N",6.66521877959099
50028000,1993,"N",6.25568724747767
50028000,1994,"N",8.64420244526655
50028000,1994,"N",9.2447202382035
50028000,1994,"N",9.81882073335333
50028000,1994,"N",8.99884589236719
50028000,1994,"N",7.91955864664394
50028000,1994,"N",7.41094552716836
50028000,1995,"N",10.1704074462471
50028000,1995,"N",8.23967803091052
50028000,1995,"N",7.86972208458222
50028000,1995,"N",6.74072991223886
50028000,1995,"N",9.12871708690716
50028000,1996,"N",8.18368020617758
50028000,1996,"N",8.85526013050478
50028000,1996,"N",8.34246260286015
50028000,1996,"N",8.09685386055676
50028000,1996,"N",7.73633387666723
50028000,1996,"N",9.02057320931622
50028000,1997,"N",8.21683238165624
50028000,1997,"N",7.49842374459761
50028000,1997,"N",8.09867558336301
50028000,1997,"N",7.833897527
50028000,1998,"N",8.45497267901931
50028000,1998,"N",8.97622556778323
50028000,1998,"N",7.54420664492438
50028000,1998,"N",8.86173242668706
50028000,1999,"N",7.77900327370843
50028000,1999,"N",8.52267446352607
50028000,1999,"N",6.71131255043914
50028000,1999,"N",7.54084532847361
50028000,2000,"N",8.85544026275902
50028000,2000,"N",8.93817686691537
50028000,2000,"N",7.88749572693221
50028000,2000,"N",9.52268668799609
50028000,2000,"N",6.6418884385885
50028000,2001,"N",9.54852436197579
50028000,2001,"N",7.90911872455939
50028000,2001,"N",7.91254034350119
50028000,2001,"N",8.01927966524618
50028000,2002,"N",7.94494260348242
50028000,2002,"N",8.69275957326232
50028000,2002,"N",9.08718117208454
50028000,2003,"N",9.0498017309985
50028000,2003,"N",8.78524061162262
50028000,2003,"N",7.47755059849375
50028000,2003,"N",9.11309780890832
50028000,2003,"N",7.49510302113717
50028000,2004,"N",8.75913782447666
50028000,2004,"N",7.39237805900029
50028000,2004,"N",7.96138447375003
50028000,2004,"N",9.02233898429494
50028000,2005,"N",9.69087820819262
50028000,2005,"N",9.83172335009309
50028000,2005,"N",8.12253461707
50028000,2005,"N",8.78856231845609
50028000,2006,"N",9.45994753042101
50028000,2006,"N",8.30105579693808
50028000,2006,"N",7.40315570539674
50028000,2006,"N",9.09963055698631
50028000,2007,"N",9.28364788461376
50028000,2007,"N",9.62331266531011
50028000,2007,"N",7.10345492831835
50028000,2007,"N",8.70128090076537
50028000,2008,"N",8.76820898013538
50028000,2008,"N",9.38161456865084
50028000,2008,"N",8.2739731482346
50028000,2008,"N",9.70384081853708
50028000,2009,"N",8.97689703024523
50028000,2009,"N",8.34224706535853
50028000,2009,"N",7.920677864582
50028000,2009,"N",8.3168010976745
50028000,2010,"N",9.3833506112099
50028000,2010,"N",9.08256644982136
50028000,2010,"N",8.30889747811587
50028000,2010,"N",9.25896545570636
50028000,2011,"N",8.89328702199018
50028000,2011,"N",9.84880998055752
50028000,2011,"N",9.0196916555481
50028000,2011,"N",7.83072866755942
50028000,2012,"N",10.5195065490273
50028000,2012,"N",9.21619361155572
50028000,2012,"N",9.39151868609818
50028000,2012,"N",7.893153180505
50028000,2013,"N",9.88853331875172
50028000,2013,"N",10.1925300586361
50028000,2013,"N",9.70932963628507
50028000,2013,"N",11.9235015686623
50028000,2014,"N",10.0032510061978
50028000,2014,"N",8.02320648407417
50028000,2014,"N",7.96526303689282
50028000,2014,"N",9.17212316882529
50028000,2015,"N",12.3011261839946
50028000,2015,"N",8.55636870371622
50028000,2015,"N",8.19999852982842
50028000,2015,"N",10.2553902149353
50028000,2016,"N",9.85599697488935
50028000,2016,"N",8.75963375035137
50028000,2016,"N",8.47939189450314
50028000,2016,"N",9.5812062081883
50028000,2017,"N",9.61798098811385
50028000,2017,"N",8.2179928627258
50028000,2017,"N",7.7043270030007
50028000,2017,"N",9.62291871870683
50028000,2018,"N",9.39543825912526
50028000,2018,"N",8.386452596086
50028000,2018,"N",9.22617045835976
50028000,2018,"N",8.2895601275511
50028000,2019,"N",9.67111278265926
50028000,2019,"N",9.03225310062714
50028000,2019,"N",8.07542262217835
50028000,2019,"N",9.11824676286853
50028000,2020,"N",9.99424095149129
50028000,2020,"N",8.5074953920125
50028000,2020,"N",8.90639585158043
50028000,2021,"N",8.95739683875543
50029000,1969,"N",7.5784318763876
50029000,1969,"N",8.19600703766174
50029000,1969,"N",8.26699717754568
50029000,1969,"N",6.76818027365963
50029000,1969,"N",6.02084789759194
50029000,1970,"N",8.43538282767482
50029000,1970,"N",8.93841463774723
50029000,1970,"N",4.4611704068775
50029000,1970,"N",6.21963832005528
50029000,1970,"N",7.91963979645412
50029000,1971,"N",6.32470392030077
50029000,1971,"N",8.9468439635443
50029000,1971,"N",8.54606501222047
50029000,1971,"N",7.52594625003746
50029000,1972,"N",7.69777600948641
50029000,1972,"N",10.4765255547432
50029000,1972,"N",7.87938609249998
50029000,1972,"N",6.86538670285388
50029000,1972,"N",7.44697774651682
50029000,1973,"N",7.58620423346775
50029000,1973,"N",9.45417246651486
50029000,1973,"N",7.23854027768293
50029000,1973,"N",7.78929136449245
50029000,1974,"N",6.79978298553178
50029000,1974,"N",7.58185560034846
50029000,1974,"N",6.41224779234214
50029000,1974,"N",8.40686006784133
50029000,1974,"N",6.21997146561936
50029000,1975,"N",8.47037321490582
50029000,1975,"N",8.71262855610651
50029000,1975,"N",14.1967351465486
50029000,1975,"N",8.1958479439531
50029000,1975,"N",9.73796623481889
50029000,1975,"N",8.1456837060526
50029000,1976,"N",8.76061103528119
50029000,1976,"N",7.44595204905663
50029000,1976,"N",8.55683065930684
50029000,1976,"N",12.8281503110385
50029000,1976,"N",8.13711006495056
50029000,1976,"N",9.15937910873063
50029000,1977,"N",8.37623139626525
50029000,1977,"N",7.33331905719959
50029000,1977,"N",7.99652169730773
50029000,1977,"N",7.23417048422559
50029000,1977,"N",6.71982355195276
50029000,1977,"N",8.17956457584845
50029000,1978,"N",8.14379882717617
50029000,1978,"N",9.33321651718616
50029000,1978,"N",8.79553953472416
50029000,1978,"N",9.57869204981229
50029000,1978,"N",6.58647526165537
50029000,1978,"N",8.56045094859005
50029000,1979,"N",12.0694685130774
50029000,1979,"N",8.27062777684842
50029000,1979,"N",8.21579218675824
50029000,1979,"N",6.04278626557834
50029000,1979,"N",9.3391687107681
50029000,1980,"N",7.90420894184232
50029000,1980,"N",10.0640201332348
50029000,1980,"N",8.50298839364518
50029000,1980,"N",7.80560000474867
50029000,1980,"N",8.44201427121757
50029000,1980,"N",8.85633109663321
50029000,1981,"N",9.72479838956683
50029000,1981,"N",10.078861016083
50029000,1981,"N",7.69636110291302
50029000,1981,"N",8.05023139482669
50029000,1981,"N",7.59152829674161
50029000,1981,"N",8.38022233424572
50029000,1982,"N",8.61532015042874
50029000,1982,"N",11.1671817547071
50029000,1982,"N",8.25686592771114
50029000,1982,"N",8.73827646988988
50029000,1982,"N",7.60643904818612
50029000,1982,"N",5.64378255806919
50029000,1983,"N",10.0690185674995
50029000,1983,"N",13.120474318143
50029000,1983,"N",7.53231938414691
50029000,1983,"N",7.86089051407322
50029000,1983,"N",7.07262617314173
50029000,1983,"N",9.05568565090158
50029000,1984,"N",11.0763353632575
50029000,1984,"N",13.1108356340666
50029000,1984,"N",7.80039418830134
50029000,1984,"N",9.24148858262633
50029000,1984,"N",8.21587441127969
50029000,1985,"N",9.53475652629839
50029000,1985,"N",8.93543490875272
50029000,1985,"N",7.84603360068191
50029000,1985,"N",7.25008095732681
50029000,1986,"N",9.79071219869756
50029000,1986,"N",8.08753621559557
50029000,1986,"N",9.09104458840238
50029000,1986,"N",8.76468186210082
50029000,1986,"N",7.06804431522836
50029000,1986,"N",8.20135814144557
50029000,1986,"N",7.53059012479879
50029000,1987,"N",9.23820062651795
50029000,1987,"N",7.3405387730842
50029000,1987,"N",7.88408200731474
50029000,1987,"N",7.26185898351414
50029000,1987,"N",8.68833328033974
50029000,1988,"N",9.60096654516433
50029000,1988,"N",8.27514469566147
50029000,1988,"N",8.64505472235177
50029000,1988,"N",6.77866036419453
50029000,1988,"N",8.18461176543657
50029000,1988,"N",6.87461210373229
50029000,1989,"N",7.70273571662322
50029000,1989,"N",8.5966516045885
50029000,1989,"N",8.03298914745532
50029000,1989,"N",8.82968756191195
50029000,1989,"N",7.73182421964217
50029000,1989,"N",7.76766089099161
50029000,1990,"N",5.77517220546652
50029000,1990,"N",9.60444242824377
50029000,1990,"N",7.97507376448056
50029000,1990,"N",7.84210303314752
50029000,1990,"N",5.94013559364179
50029000,1991,"N",7.3944571600367
50029000,1991,"N",7.23124218360363
50029000,1991,"N",8.58189034547944
50029000,1991,"N",7.84485545665995
50029000,1991,"N",7.84663009129067
50029000,1991,"N",7.94088960404095
50029000,1992,"N",6.78327173325159
50029000,1992,"N",8.6313508985284
50029000,1992,"N",5.97115044456321
50029000,1992,"N",6.68952048906251
50029000,1993,"N",0.404525176722296
50029000,1993,"N",6.26953139885991
50029000,1993,"N",7.64172309898285
50029000,1993,"N",7.37959747046141
50029000,1993,"N",5.39237529865942
50029000,1993,"N",2.92184714689917
50029000,1994,"N",6.54369749221429
50029000,1994,"N",7.76176651292226
50029000,1994,"N",9.10469771323988
50029000,1994,"N",7.50507035247667
50029000,1994,"N",7.94770426286296
50029000,1995,"N",5.68275732408445
50029000,1995,"N",8.61627037956372
50029000,1995,"N",10.0477611792108
50029000,1995,"N",6.04584272653339
50029000,1995,"N",5.47236913372064
50029000,1995,"N",7.19537985458342
50029000,1996,"N",7.38771513490086
50029000,1996,"N",8.0940450377235
50029000,1996,"N",7.19271416242948
50029000,1996,"N",7.07523682911765
50029000,1996,"N",7.70182289632949
50029000,1996,"N",7.81483741578557
50029000,1997,"N",8.1029561717015
50029000,1997,"N",7.33452725943604
50029000,1997,"N",8.92252467770131
50029000,1997,"N",7.74590956983037
50029000,1998,"N",7.77266078275839
50029000,1998,"N",6.47000705410176
50029000,1998,"N",6.76286468555798
50029000,1998,"N",6.07638826781136
50029000,1999,"N",8.02365181992808
50029000,1999,"N",9.60510121936117
50029000,1999,"N",7.94158038185721
50029000,1999,"N",7.60746529383311
50029000,2000,"N",8.32563399279206
50029000,2000,"N",8.53472200313869
50029000,2000,"N",6.77676894495637
50029000,2000,"N",10.5304597367686
50029000,2000,"N",8.36525304510167
50029000,2001,"N",9.81866855079645
50029000,2001,"N",6.59427939572774
50029000,2001,"N",6.74129321404052
50029000,2001,"N",5.92589356926166
50029000,2002,"N",7.06677836573457
50029000,2002,"N",5.7966879222337
50029000,2002,"N",9.08540182427129
50029000,2003,"N",11.3322257667183
50029000,2003,"N",7.41491323560326
50029000,2003,"N",8.46702923761291
50029000,2003,"N",10.8530764341421
50029000,2003,"N",8.80217621617441
50029000,2004,"N",8.54516276787398
50029000,2004,"N",6.87067821009333
50029000,2004,"N",6.4210587457217
50029000,2004,"N",8.06476777699365
50029000,2005,"N",10.9110037441871
50029000,2005,"N",7.44474568253774
50029000,2005,"N",6.02530701914774
50029000,2005,"N",7.51134379859106
50029000,2006,"N",8.08383664874977
50029000,2006,"N",7.24936021567488
50029000,2006,"N",7.64986660574415
50029000,2006,"N",7.82077529382578
50029000,2007,"N",9.15016881762353
50029000,2007,"N",8.07236338948308
50029000,2007,"N",5.93355135573772
50029000,2008,"N",8.40428651599497
50029000,2008,"N",10.884097985228
50029000,2008,"N",6.78832916922647
50029000,2008,"N",7.10603434981094
50029000,2008,"N",8.19818684470634
50029000,2009,"N",9.38463608388615
50029000,2009,"N",8.15585813497904
50029000,2009,"N",8.74345548363221
50029000,2009,"N",7.69824005288782
50029000,2010,"N",8.06034748588272
50029000,2010,"N",7.02788568568308
50029000,2010,"N",7.30251630972845
50029000,2010,"N",7.16651252029761
50029000,2011,"N",6.87613616806027
50029000,2011,"N",6.88123728021465
50029000,2011,"N",7.58676117079486
50029000,2011,"N",7.83776405997945
50029000,2012,"N",8.8640652787898
50029000,2012,"N",7.41423512206036
50029000,2012,"N",6.68622692859469
50029000,2012,"N",6.72914401026791
50029000,2013,"N",6.86720539127456
50029000,2013,"N",7.21986596504798
50029000,2013,"N",6.8058871082324
50029000,2013,"N",7.56679035997577
50029000,2014,"N",6.26798513513178
50029000,2014,"N",7.1141962667863
50029000,2014,"N",7.5486172262884
50029000,2014,"N",7.84202100375488
50029000,2015,"N",7.18140086779989
50029000,2015,"N",8.54936044785486
50029000,2015,"N",8.21002525082628
50029000,2015,"N",6.77002680684621
50029000,2016,"N",6.19676182528934
50029000,2016,"N",7.42000189182573
50029000,2016,"N",7.72119292967954
50029000,2016,"N",8.68699982758766
50029000,2017,"N",6.61602232198247
50029000,2017,"N",7.54018693268694
50029000,2017,"N",7.55495726818293
50029000,2017,"N",8.42367645602493
50029000,2018,"N",8.26127186621745
50029000,2018,"N",9.43302954409599
50029000,2018,"N",8.44536017639807
50029000,2018,"N",7.24509700637215
50029000,2019,"N",6.69926203874844
50029000,2019,"N",8.21750633360182
50029000,2019,"N",7.45712266627988
50029000,2019,"N",7.97523723140482
50029000,2020,"N",8.18505846152217
50030700,1979,"I",8.08650717237429
50030700,1980,"I",9.47440428154
50030700,1980,"I",9.47939485988099
50030700,1980,"I",8.94344996817631
50030700,1980,"I",9.11467597534821
50030700,1980,"I",7.88204271358546
50030700,1980,"I",9.42656999626433
50030700,1981,"I",8.21202294267111
50030700,1981,"I",7.87538055922065
50030700,1981,"I",7.31481369262346
50030700,1981,"I",6.72954427087979
50030700,1981,"I",8.62776464815944
50030700,1981,"I",8.07709000547414
50030700,1982,"I",10.3570500629714
50030700,1982,"I",9.24525447894396
50030700,1982,"I",7.73652803902253
50030700,1982,"I",6.96778450618588
50030700,1982,"I",5.44501414171565
50030700,1982,"I",8.98235289981331
50030700,1983,"I",8.09802820093179
50030700,1983,"I",8.6666831898844
50030700,1983,"I",8.13735264921848
50030700,1983,"I",7.05571060532102
50030700,1983,"I",7.82907396095083
50030700,1983,"I",8.54447012559061
50030700,1984,"I",12.4196909428773
50030700,1984,"I",7.93126485256912
50030700,1984,"I",8.52299003257502
50030700,1984,"I",9.27438944250994
50030700,1984,"I",8.06392893425078
50030700,1985,"I",8.2002877639295
50030700,1985,"I",9.56717026260574
50030700,1985,"I",7.615363816937
50030700,1985,"I",7.53832902468797
50030700,1985,"I",8.9170334205922
50030700,1985,"I",8.28905401603573
50030700,1986,"I",9.02858149506249
50030700,1986,"I",8.4058871536649
50030700,1986,"I",5.63060629044212
50030700,1986,"I",7.56632132387843
50030700,1986,"I",6.13921839412983
50030700,1986,"I",7.2791289881435
50030700,1987,"I",8.36057093122428
50030700,1987,"I",8.05866089943017
50030700,1987,"I",7.47277175553545
50030700,1987,"I",7.83139615216969
50030700,1988,"I",8.05087603554677
50030700,1988,"I",8.25387847046645
50030700,1988,"I",8.23293829795417
50030700,1988,"I",9.32647944868529
50030700,1988,"I",8.00029428174846
50030700,1989,"I",9.29796945063589
50030700,1989,"I",8.43741944420308
50030700,1989,"I",8.82829220837755
50030700,1989,"I",7.1300581549671
50030700,1989,"I",7.82720655047249
50030700,1990,"I",9.03372828277482
50030700,1990,"I",8.98776406823788
50030700,1990,"I",7.75525620468688
50030700,1990,"I",7.53999465818992
50030700,1990,"I",8.17072736431824
50030700,1990,"I",8.22682865829569
50030700,1991,"I",8.87596235703783
50030700,1991,"I",8.81548126806437
50030700,1991,"I",7.97131748064894
50030700,1991,"I",9.1473626901754
50030700,1991,"I",7.02376783194565
50030700,1991,"I",7.71792292229943
50030700,1992,"I",8.20646496205881
50030700,1992,"I",7.90733441321082
50030700,1992,"I",8.97133866792725
50030700,1992,"I",5.21658168134036
50030700,1992,"I",4.70035208594128
50030700,1993,"I",6.74246644856955
50030700,1993,"I",7.66976945819284
50030700,1993,"I",7.18312405326533
50030700,1993,"I",7.7288032848453
50030700,1993,"I",6.85469784032964
50030700,1993,"I",4.3614312768544
50030700,1994,"I",3.74093577514625
50030700,1994,"I",9.368492918398
50030700,1994,"I",7.52669905852412
50030700,1994,"I",7.59763992254616
50030700,1994,"I",7.087503021828
50030700,1994,"I",8.65168805223522
50030700,1995,"I",7.8353161315899
50030700,1995,"I",8.67010783226447
50030700,1995,"I",7.2237023202324
50030700,1995,"I",2.99001630174369
50030700,1995,"I",8.21231445269473
50030700,1996,"I",9.17562600886715
50030700,1996,"I",8.44690920110093
50030700,1996,"I",8.23124480611675
50030700,1996,"I",8.30370892307495
50030700,1996,"I",8.51766092365612
50030700,1996,"I",7.24504262090245
50030700,1997,"I",8.48464125926274
50030700,1997,"I",6.73728293890064
50030700,1997,"I",6.90595201548588
50030700,1997,"I",7.07990802157996
50030700,1998,"I",8.24444982581804
50030700,1998,"I",7.39917065567449
50030700,1998,"I",6.53144948934514
50030700,1998,"I",7.90448082481308
50030700,1999,"I",8.04703681823505
50030700,1999,"I",7.37309640966244
50030700,1999,"I",8.20707453110887
50030700,1999,"I",7.549544503811
50030700,2000,"I",8.31999186448669
50030700,2000,"I",8.60030615463569
50030700,2000,"I",6.73426453622516
50030700,2000,"I",8.17701173990744
50030700,2001,"I",8.19355466358463
50030700,2001,"I",7.68037945343783
50030700,2001,"I",7.51769552531054
50030700,2001,"I",9.20695167396218
50030700,2002,"I",7.63266022899588
50030700,2002,"I",8.29143142313092
50030700,2002,"I",8.73914941369521
50030700,2003,"I",7.2691440384147
50030700,2003,"I",8.53363895982184
50030700,2003,"I",7.39255230866178
50030700,2003,"I",7.34359087929443
50030700,2003,"I",8.70493290689377
50030700,2004,"I",8.10296554044087
50030700,2004,"I",9.41353003180462
50030700,2004,"I",8.98048104171204
50030700,2004,"I",8.78027766457468
50030700,2005,"I",8.56948966156051
50030700,2005,"I",8.58338502195698
50030700,2005,"I",8.43954206082874
50030700,2005,"I",7.38771339124364
50030700,2006,"I",10.3553049536374
50030700,2006,"I",8.8025917367433
50030700,2006,"I",9.18273705199027
50030700,2006,"I",7.64508808838822
50030700,2006,"I",8.00320844407567
50030700,2007,"I",8.75911246930367
50030700,2007,"I",8.18473712952778
50030700,2007,"I",7.79234565604794
50030700,2008,"I",9.17718828105919
50030700,2008,"I",9.30697804752262
50030700,2008,"I",7.48366492591878
50030700,2008,"I",8.15061207768451
50030700,2008,"I",7.74944628929067
50030700,2009,"I",7.78025513319467
50030700,2009,"I",8.84889800368828
50030700,2009,"I",7.88024829452129
50030700,2009,"I",8.51567591311415
50030700,2010,"I",9.88031377451409
50030700,2010,"I",8.67331305277373
50030700,2010,"I",8.10294680574228
50030700,2010,"I",8.71061848838382
50030700,2011,"I",8.73927815787304
50030700,2011,"I",8.30483379692432
50030700,2011,"I",8.35135825643202
50030700,2011,"I",8.6392044367075
50030700,2012,"I",9.71075618111605
50030700,2012,"I",7.63644501224706
50030700,2012,"I",8.2763889878073
50030700,2012,"I",7.80081718571382
50030700,2013,"I",8.08410912032253
50030700,2013,"I",9.88573124281996
50030700,2013,"I",8.15015341796923
50030700,2013,"I",8.43496695437004
50030700,2014,"I",10.0867093024549
50030700,2014,"I",9.72074527453066
50030700,2014,"I",8.54780095436111
50030700,2014,"I",8.31532916890933
50030700,2015,"I",8.97038562631416
50030700,2015,"I",7.85560572998479
50030700,2015,"I",7.09565833780277
50030700,2015,"I",8.52851699670953
50030700,2016,"I",9.63360245290185
50030700,2016,"I",8.63532791825616
50030700,2016,"I",8.60329117558541
50030700,2016,"I",8.61457495821576
50030700,2017,"I",9.67377302854787
50030700,2017,"I",9.47560475729338
50030700,2017,"I",8.93967977398597
50030700,2017,"I",8.43594676607474
50030700,2018,"I",9.68010819171179
50030700,2018,"I",8.83690527838494
50030700,2018,"I",8.18789747648356
50030700,2018,"I",8.1906576718699
50030700,2019,"I",8.01775496018912
50030700,2019,"I",8.57211962408961
50030700,2019,"I",9.27746667931522
50030700,2019,"I",8.15695324942
50030700,2020,"I",8.62223054954588
50030700,2020,"I",8.27971389082505
50030700,2021,"I",8.37940779735856
50031200,1974,"N",5.63010282732257
50031200,1974,"N",9.20814581598239
50031200,1975,"N",9.67648271726877
50031200,1975,"N",8.43299624980966
50031200,1977,"N",9.63590724998526
50031200,1978,"N",8.97397234143232
50031200,1979,"N",9.84168457455838
50031200,1980,"N",9.96954945926413
50031200,1980,"N",11.2782418638661
50031200,1980,"N",9.09185220699745
50031200,1980,"N",9.82140216874276
50031200,1980,"N",8.60070828410431
50031200,1980,"N",10.3045142534198
50031200,1981,"N",9.29005523679026
50031200,1981,"N",7.60815675853908
50031200,1981,"N",8.38548109373444
50031200,1981,"N",6.75092217356861
50031200,1981,"N",8.17549088320104
50031200,1981,"N",7.66418412458394
50031200,1982,"N",9.91157641827317
50031200,1982,"N",9.41753832117993
50031200,1982,"N",7.86164819889333
50031200,1982,"N",6.96214923502546
50031200,1982,"N",8.37873664417589
50031200,1982,"N",8.46149034463516
50031200,1983,"N",8.57404349208949
50031200,1983,"N",8.13184405420038
50031200,1983,"N",8.4823903934821
50031200,1983,"N",9.30883869787207
50031200,1983,"N",7.24624955348991
50031200,1983,"N",9.59271047192468
50031200,1984,"N",14.9001886489985
50031200,1984,"N",10.7485673849774
50031200,1984,"N",10.8493792254331
50031200,1984,"N",8.1334837373024
50031200,1984,"N",8.81603842453501
50031200,1985,"N",9.90848669663076
50031200,1985,"N",9.93081673989733
50031200,1985,"N",9.4293352575218
50031200,1985,"N",7.24425843914629
50031200,1985,"N",8.14588271913032
50031200,1986,"N",7.65760969504229
50031200,1986,"N",7.60931990147341
50031200,1986,"N",8.04062402372872
50031200,1986,"N",7.03557372354032
50031200,1986,"N",8.68134468093733
50031200,1986,"N",8.89634378511614
50031200,1987,"N",7.61355760345275
50031200,1987,"N",7.8280217390634
50031200,1987,"N",9.25949726800725
50031200,1987,"N",7.59705879590421
50031200,1988,"N",8.96626309317201
50031200,1988,"N",6.08483169718413
50031200,1988,"N",7.59889891378397
50031200,1988,"N",8.45121471798097
50031200,1989,"N",8.02017069729393
50031200,1989,"N",10.3451316470312
50031200,1989,"N",8.6472047863782
50031200,1989,"N",7.59165806050314
50031200,1989,"N",8.67380275404682
50031200,1989,"N",9.36177895571281
50031200,1990,"N",4.3221811553749
50031200,1990,"N",9.4073363605895
50031200,1990,"N",5.85111204759454
50031200,1990,"N",7.45040222823246
50031200,1990,"N",8.69735130818034
50031200,1990,"N",8.51486597369945
50031200,1991,"N",9.03804772966535
50031200,1991,"N",8.23018521362217
50031200,1991,"N",8.57998954567084
50031200,1991,"N",6.48043542957181
50031200,1991,"N",7.95209489671342
50031200,1991,"N",8.3485477633808
50031200,1992,"N",7.65988374227329
50031200,1992,"N",8.51928066280513
50031200,1992,"N",6.8420292154883
50031200,1992,"N",4.60106033458461
50031200,1992,"N",6.23408787078907
50031200,1993,"N",7.72634835202122
50031200,1993,"N",9.03530951288232
50031200,1993,"N",7.79398748305309
50031200,1993,"N",5.84216028606755
50031200,1993,"N",4.98323887832105
50031200,1993,"N",6.1020128192694
50031200,1994,"N",6.01534747096926
50031200,1994,"N",7.22169957931801
50031200,1994,"N",8.16656689750861
50031200,1994,"N",7.341046476921
50031200,1994,"N",6.28499261144663
50031200,1994,"N",8.36393165777966
50031200,1995,"N",6.8920696906904
50031200,1995,"N",7.25841470974366
50031200,1995,"N",7.40498560268071
50031200,1995,"N",4.99649098957564
50031200,1995,"N",8.62276391932269
50031200,1996,"N",9.12458016771388
50031200,1996,"N",8.81005602337003
50031200,1996,"N",8.01711956308524
50031200,1996,"N",7.45804859452377
50031200,1996,"N",8.12155029901405
50031200,1996,"N",8.04294886843311
50031200,1997,"N",10.4899067328747
50031200,1997,"N",9.00372207314213
50031200,1997,"N",9.4689538942341
50031200,1997,"N",7.52021931599562
50031200,1998,"N",8.14207475290112
50031200,1998,"N",9.07571366132569
50031200,1998,"N",7.37216267536381
50031200,1998,"N",9.36359524061636
50031200,1999,"N",8.80326204317511
50031200,1999,"N",6.88230686318417
50031200,1999,"N",7.74169056340721
50031200,1999,"N",7.79251754760942
50031200,2000,"N",8.41302540423593
50031200,2000,"N",9.22754023040064
50031200,2000,"N",8.05547986604832
50031200,2000,"N",8.81621147976639
50031200,2001,"N",7.9389681396595
50031200,2001,"N",8.38678654383112
50031200,2001,"N",7.82839174534233
50031200,2001,"N",9.59918287755162
50031200,2002,"N",8.70079946620239
50031200,2002,"N",9.76277734336808
50031200,2002,"N",8.66769634593802
50031200,2003,"N",8.55860728273972
50031200,2003,"N",9.53629529409061
50031200,2003,"N",8.34276598358732
50031200,2003,"N",7.5732340986704
50031200,2003,"N",8.7268988666462
50031200,2004,"N",9.8027772580717
50031200,2004,"N",10.4882139661744
50031200,2004,"N",9.45710155022287
50031200,2004,"N",8.28275378994752
50031200,2005,"N",8.54061879062906
50031200,2005,"N",8.57963312017078
50031200,2005,"N",7.83004436715649
50031200,2005,"N",9.17270122145561
50031200,2006,"N",8.928110484
50031200,2006,"N",8.38171241417602
50031200,2006,"N",6.89158952604105
50031200,2006,"N",7.87387639945323
50031200,2007,"N",8.13615258494784
50031200,2007,"N",8.70055626008109
50031200,2007,"N",7.93102530568513
50031200,2008,"N",10.4346363338128
50031200,2008,"N",8.71040022857319
50031200,2008,"N",8.62468970292382
50031200,2008,"N",6.93490330109619
50031200,2008,"N",8.17188859401818
50031200,2009,"N",8.76347532134809
50031200,2009,"N",9.26872668063231
50031200,2009,"N",8.32186335005851
50031200,2009,"N",7.70838543463026
50031200,2010,"N",7.6212930619485
50031200,2010,"N",8.38271762419112
50031200,2010,"N",8.80898432639425
50031200,2010,"N",8.25539493659534
50031200,2011,"N",9.95909741194483
50031200,2011,"N",9.31925846436262
50031200,2011,"N",8.76033033166546
50031200,2011,"N",8.73719200777795
50031200,2012,"N",10.2595435595898
50031200,2012,"N",9.06405028484348
50031200,2012,"N",8.72699329789161
50035500,1979,"N",9.17461601456914
50035500,1980,"N",8.49153812260864
50035500,1980,"N",9.33451745844071
50035500,1980,"N",8.12143043595197
50035500,1980,"N",7.91279707128601
50035500,1980,"N",6.80549752048416
50035500,1980,"N",8.03261243130046
50035500,1981,"N",8.67111397390515
50035500,1981,"N",8.67783973920009
50035500,1981,"N",8.02497481795158
50035500,1981,"N",8.33685035354957
50035500,1981,"N",8.20627393211677
50035500,1981,"N",9.08440941812564
50035500,1982,"N",9.40191113827286
